CN,STATECD,COUNTYCD,PLOT,MEASYEAR,INVYR,CONDID,EVALID,PLT_CN,CND_CN,STRATUM_CN,PHASE,CONDPROP_CWD,CONDPROP_FWD_SM,CONDPROP_FWD_MD,CONDPROP_FWD_LG,CONDPROP_DUFF,CWD_TL_COND,CWD_TL_UNADJ,CWD_TL_ADJ,CWD_LPA_COND,CWD_LPA_UNADJ,CWD_LPA_ADJ,CWD_VOLCF_COND,CWD_VOLCF_UNADJ,CWD_VOLCF_ADJ,CWD_DRYBIO_COND,CWD_DRYBIO_UNADJ,CWD_DRYBIO_ADJ,CWD_CARBON_COND,CWD_CARBON_UNADJ,CWD_CARBON_ADJ,FWD_SM_TL_COND,FWD_SM_TL_UNADJ,FWD_SM_TL_ADJ,FWD_SM_CNT_COND,FWD_SM_VOLCF_COND,FWD_SM_VOLCF_UNADJ,FWD_SM_VOLCF_ADJ,FWD_SM_DRYBIO_COND,FWD_SM_DRYBIO_UNADJ,FWD_SM_DRYBIO_ADJ,FWD_SM_CARBON_COND,FWD_SM_CARBON_UNADJ,FWD_SM_CARBON_ADJ,FWD_MD_TL_COND,FWD_MD_TL_UNADJ,FWD_MD_TL_ADJ,FWD_MD_CNT_COND,FWD_MD_VOLCF_COND,FWD_MD_VOLCF_UNADJ,FWD_MD_VOLCF_ADJ,FWD_MD_DRYBIO_COND,FWD_MD_DRYBIO_UNADJ,FWD_MD_DRYBIO_ADJ,FWD_MD_CARBON_COND,FWD_MD_CARBON_UNADJ,FWD_MD_CARBON_ADJ,FWD_LG_TL_COND,FWD_LG_TL_UNADJ,FWD_LG_TL_ADJ,FWD_LG_CNT_COND,FWD_LG_VOLCF_COND,FWD_LG_VOLCF_UNADJ,FWD_LG_VOLCF_ADJ,FWD_LG_DRYBIO_COND,FWD_LG_DRYBIO_UNADJ,FWD_LG_DRYBIO_ADJ,FWD_LG_CARBON_COND,FWD_LG_CARBON_UNADJ,FWD_LG_CARBON_ADJ,PILE_SAMPLE_AREA_COND,PILE_SAMPLE_AREA_UNADJ,PILE_SAMPLE_AREA_ADJ,PILE_VOLCF_COND,PILE_VOLCF_UNADJ,PILE_VOLCF_ADJ,PILE_DRYBIO_COND,PILE_DRYBIO_UNADJ,PILE_DRYBIO_ADJ,PILE_CARBON_COND,PILE_CARBON_UNADJ,PILE_CARBON_ADJ,FUEL_DEPTH,FUEL_BIOMASS,FUEL_CARBON,DUFF_DEPTH,DUFF_BIOMASS,DUFF_CARBON,LITTER_DEPTH,LITTER_BIOMASS,LITTER_CARBON,DUFF_TC_COND,DUFF_TC_UNADJ,DUFF_TC_ADJ,AVG_WOOD_DENSITY,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE,UNITCD,RSCD,PILE_TL_COND,PILE_TL_UNADJ,PILE_TL_ADJ,CONDPROP_PILE
1767151991290487,39,67,5335.0,2013,2013,2,391707,16232814020004,271067442489998,539092539126144,,0.25,0.25,0.25,0.25,0.25,48.0,192.0,191.0066666667,,,,194.372091875,48.59302296875,48.84573178946743,3406.25739680772,851.56434920193,855.9929237030516,1774.660103736822,443.6650259342055,445.97231324928987,6.0,24.0,23.6,9.0,4.2370628065974,1.05926570164935,1.0772193576095084,85.75136320402213,21.43784080100553,21.80119403492088,42.87568160201106,10.718920400502766,10.90059701746044,6.0,24.0,23.6,6.0,87.4230312081984,21.8557578020496,22.226194374965694,1769.3020952764705,442.3255238191176,449.82256659571283,884.6510476382352,221.1627619095588,224.91128329785641,10.0,40.0,39.3333333333,3.0,312.240572369388,78.060143092347,79.38319636509864,6319.248958639115,1579.8122396597787,1606.58871829808,3159.6244793195574,789.9061198298893,803.29435914904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.1,4178.13,2089.065,1.45,23527.845,11763.9225,2.0,8.0,7.933333333333,23.809879937,2025-01-13 08:43:44,2025-01-13 08:43:44,7,2,3,24,48.0,192.0,191.0066666667,0.25
1767146906290487,39,69,4350.0,2013,2013,1,391507,16232524020004,271080337489998,389119453489998,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,191.763546798,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,23.9704433498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,23.9704433498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,39.9507389163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.990147783251,28.08,2025-01-13 08:41:55,2025-01-13 08:41:56,7,2,6,24,192.0,192.0,191.763546798,1.0
1767148591290487,39,69,4350.0,2013,2013,1,391607,16232524020004,271080337489998,480344576489998,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,191.8008298755,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,23.9751037344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,23.9751037344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,39.9585062241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.991701244813,28.08,2025-01-13 08:42:49,2025-01-13 08:42:50,7,2,6,24,192.0,192.0,191.8008298755,1.0
1767152007290487,39,69,4350.0,2013,2013,1,391707,16232524020004,271080337489998,539092537126144,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,191.8228782288,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,23.9778597786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,23.9778597786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,39.963099631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.992619926199,28.08,2025-01-13 08:43:44,2025-01-13 08:43:44,7,2,6,24,192.0,192.0,191.8228782288,1.0
1767154708290487,39,69,4350.0,2013,2013,1,391807,16232524020004,271080337489998,668295615126144,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,191.8285714286,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,23.9785714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,23.9785714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,39.9642857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.992857142857,28.08,2025-01-13 08:44:42,2025-01-13 08:44:42,7,2,6,24,192.0,192.0,191.8285714286,1.0
1767155849290487,39,69,4350.0,2013,2013,1,391907,16232524020004,271080337489998,780528279290487,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,191.4110429448,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,23.9263803681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,23.9263803681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,39.8773006135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.975460122699,28.08,2025-01-13 08:45:16,2025-01-13 08:45:17,7,2,6,24,192.0,192.0,191.4110429448,1.0
1767146912290487,39,71,1730.0,2013,2013,1,391507,16232620020004,271080808489998,389119454489998,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,184.8625954198,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,23.1297709924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,23.1297709924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,38.5496183206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.702005730659,28.08,2025-01-13 08:41:55,2025-01-13 08:41:56,7,2,1,24,192.0,192.0,184.8625954198,1.0
1767148597290487,39,71,1730.0,2013,2013,1,391607,16232620020004,271080808489998,480344577489998,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,183.1017964072,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,22.8862275449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,22.8862275449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,38.1437125749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.628464419476,28.08,2025-01-13 08:42:49,2025-01-13 08:42:50,7,2,1,24,192.0,192.0,183.1017964072,1.0
1767152015290487,39,71,1730.0,2013,2013,1,391707,16232620020004,271080808489998,539092538126144,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,183.0733009709,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,22.8932038835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,22.8932038835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,38.1553398058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.62598664238,28.08,2025-01-13 08:43:44,2025-01-13 08:43:44,7,2,1,24,192.0,192.0,183.0733009709,1.0
1767154716290487,39,71,1730.0,2013,2013,1,391807,16232620020004,271080808489998,668295616126144,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,182.6072815534,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,22.8349514563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,22.8349514563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,38.0582524272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.606557377049,28.08,2025-01-13 08:44:42,2025-01-13 08:44:42,7,2,1,24,192.0,192.0,182.6072815534,1.0
1767155857290487,39,71,1730.0,2013,2013,1,391907,16232620020004,271080808489998,780528280290487,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,180.8275641026,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,22.6153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,22.6153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,37.6923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.531676022454,28.08,2025-01-13 08:45:16,2025-01-13 08:45:17,7,2,1,24,192.0,192.0,180.8275641026,1.0
1767146923290487,39,73,4384.0,2013,2013,1,391507,16233044020004,271075011489998,389119454489998,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,184.8625954198,,,,87.46744134375,87.46744134375,90.84449290490176,1404.335253843405,1404.335253843405,1458.5555727245082,718.5922910468131,718.5922910468131,746.3365943101743,24.0,24.0,23.1297709924,22.0,2.5893161595873,2.5893161595873,2.6867359754925646,70.72188534065758,70.72188534065758,73.38270874951401,35.36094267032879,35.36094267032879,36.691354374757005,24.0,24.0,23.1297709924,3.0,10.9278789010248,10.9278789010248,11.339026820073258,298.4727051554982,298.4727051554982,309.7023712900615,149.2363525777491,149.2363525777491,154.85118564503074,40.0,40.0,38.5496183206,8.0,208.160381579592,208.160381579592,215.99215831228952,5685.475906073143,5685.475906073143,5899.384900559064,2842.7379530365715,2842.7379530365715,2949.692450279532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.05,2040.06,1020.03,1.0375,16457.96625,8228.983125,8.0,8.0,7.702005730659,32.132892594,2025-01-13 08:41:55,2025-01-13 08:41:56,7,2,2,24,192.0,192.0,184.8625954198,1.0
1767148608290487,39,73,4384.0,2013,2013,1,391607,16233044020004,271075011489998,480344577489998,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,183.1017964072,,,,87.46744134375,87.46744134375,91.71809926241127,1404.335253843405,1404.335253843405,1472.5817770696294,718.5922910468131,718.5922910468131,753.513742564102,24.0,24.0,22.8862275449,22.0,2.5893161595873,2.5893161595873,2.7153268361135265,70.72188534065758,70.72188534065758,74.16360974499099,35.36094267032879,35.36094267032879,37.081804872495496,24.0,24.0,22.8862275449,3.0,10.9278789010248,10.9278789010248,11.459690904057403,298.4727051554982,298.4727051554982,312.9980644330813,149.2363525777491,149.2363525777491,156.49903221654066,40.0,40.0,38.1437125749,8.0,208.160381579592,208.160381579592,218.29063562820636,5685.475906073143,5685.475906073143,5962.163116572779,2842.7379530365715,2842.7379530365715,2981.0815582863893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.05,2040.06,1020.03,1.0375,16457.96625,8228.983125,8.0,8.0,7.628464419476,32.132892594,2025-01-13 08:42:49,2025-01-13 08:42:50,7,2,2,24,192.0,192.0,183.1017964072,1.0
1767152026290487,39,73,4384.0,2013,2013,1,391707,16233044020004,271075011489998,539092538126144,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,183.0733009709,,,,87.46744134375,87.46744134375,91.7323752231459,1404.335253843405,1404.335253843405,1472.8109850427234,718.5922910468131,718.5922910468131,753.6310272951241,24.0,24.0,22.8932038835,22.0,2.5893161595873,2.5893161595873,2.714499383587704,70.72188534065758,70.72188534065758,74.14100956832296,35.36094267032879,35.36094267032879,37.07050478416148,24.0,24.0,22.8932038835,3.0,10.9278789010248,10.9278789010248,11.456198746112513,298.4727051554982,298.4727051554982,312.9026832673416,149.2363525777491,149.2363525777491,156.4513416336708,40.0,40.0,38.1553398058,8.0,208.160381579592,208.160381579592,218.22411504018297,5685.475906073143,5685.475906073143,5960.346242499071,2842.7379530365715,2842.7379530365715,2980.1731212495356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.05,2040.06,1020.03,1.0375,16457.96625,8228.983125,8.0,8.0,7.62598664238,32.132892594,2025-01-13 08:43:44,2025-01-13 08:43:44,7,2,2,24,192.0,192.0,183.0733009709,1.0
1767154727290487,39,73,4384.0,2013,2013,1,391807,16233044020004,271075011489998,668295616126144,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,182.6072815534,,,,87.46744134375,87.46744134375,91.96647907542112,1404.335253843405,1404.335253843405,1476.5696441250052,718.5922910468131,718.5922910468131,755.5543169325584,24.0,24.0,22.8349514563,22.0,2.5893161595873,2.5893161595873,2.7214241269131825,70.72188534065758,70.72188534065758,74.33014479681358,35.36094267032879,35.36094267032879,37.16507239840679,24.0,24.0,22.8349514563,3.0,10.9278789010248,10.9278789010248,11.48542374291382,298.4727051554982,298.4727051554982,313.70090439812566,149.2363525777491,149.2363525777491,156.85045219906283,40.0,40.0,38.0582524272,8.0,208.160381579592,208.160381579592,218.78080921120383,5685.475906073143,5685.475906073143,5975.551207403406,2842.7379530365715,2842.7379530365715,2987.775603701703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.05,2040.06,1020.03,1.0375,16457.96625,8228.983125,8.0,8.0,7.606557377049,32.132892594,2025-01-13 08:44:42,2025-01-13 08:44:42,7,2,2,24,192.0,192.0,182.6072815534,1.0
1767151937290487,39,59,1944.0,2013,2013,1,391707,16232880020004,271070026489998,539092538126144,,0.75,0.75,0.75,0.75,0.75,144.0,192.0,183.0733009709,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,22.8932038835,21.0,3.2954932940202,2.47161997051515,2.591113047970081,85.17213781258127,63.87910335943595,66.96740606638069,42.586068906290635,31.939551679717976,33.483703033190345,18.0,24.0,22.8932038835,5.0,24.284175335610666,18.213131501708,19.093664576854188,627.6253488673738,470.7190116505303,493.47641933846944,313.8126744336869,235.35950582526516,246.73820966923472,30.0,40.0,38.1553398058,5.0,173.46698464966,130.100238487245,136.39007190011435,4483.260199413168,3362.4451495598764,3525.00611098898,2241.630099706584,1681.2225747799382,1762.50305549449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.05,1428.405,714.2025,1.0166666666666666,11292.93,5646.465,6.0,8.0,7.62598664238,30.4059229177,2025-01-13 08:43:43,2025-01-13 08:43:44,7,2,3,24,144.0,192.0,183.0733009709,0.75
1767151938290487,39,59,1944.0,2013,2013,2,391707,16232880020004,271070027489998,539092538126144,,0.25,0.25,0.25,0.25,0.25,48.0,192.0,183.0733009709,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,22.8932038835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,22.8932038835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,38.1553398058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,7.62598664238,28.08,2025-01-13 08:43:43,2025-01-13 08:43:44,7,2,3,24,48.0,192.0,183.0733009709,0.25
1767151941290487,39,59,2641.0,2013,2013,2,391707,16232831020004,271068298489998,539092538126144,,0.135416666667,0.25,0.25,0.25,0.125,26.0,192.0,183.0733009709,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,22.8932038835,16.0,7.5325561006176,1.8831390251544,1.9741813698819664,191.99367590106831,47.99841897526708,50.31895322597973,95.99683795053416,23.99920948763354,25.159476612989867,6.0,24.0,22.8932038835,6.0,87.4230312081984,21.8557578020496,22.912397492225026,2228.283320545019,557.0708301362547,584.0030076746486,1114.1416602725094,278.53541506812735,292.0015038373243,10.0,40.0,38.1553398058,2.0,208.160381579592,52.040095394898,54.55602876004574,5305.699194614442,1326.4247986536104,1390.5522062221055,2652.849597307221,663.2123993268052,695.2761031110527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.1,4178.13,2089.065,0.5,8113.05,4056.525,1.0,8.0,7.62598664238,29.9864892883,2025-01-13 08:43:43,2025-01-13 08:43:44,7,2,3,24,26.0,192.0,183.0733009709,0.135416666667
1767154634290487,39,59,3918.0,2013,2013,1,391807,16232820020004,271067755489998,668295616126144,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,182.6072815534,,,,4999.250203025,4999.250203025,5256.395204044069,77214.96969752591,77214.96969752591,81186.65398120976,37912.55012148523,37912.55012148523,39862.647104774,24.0,24.0,22.8349514563,93.0,10.94574558370995,10.94574558370995,11.504201991042091,347.2372539557936,347.2372539557936,364.9534403821096,173.6186269778968,173.6186269778968,182.4767201910548,24.0,24.0,22.8349514563,10.0,36.426263003416,36.426263003416,38.28474580971273,1155.5682014025572,1155.5682014025572,1214.525762698606,577.7841007012786,577.7841007012786,607.262881349303,40.0,40.0,38.0582524272,4.0,104.080190789796,104.080190789796,109.39040460560192,3301.7869239378374,3301.7869239378374,3470.245440465278,1650.8934619689187,1650.8934619689187,1735.122720232639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.1375,5744.92875,2872.464375,1.7375,28192.84875,14096.424375,8.0,8.0,7.606557377049,37.3217533054,2025-01-13 08:44:42,2025-01-13 08:44:42,7,2,3,24,192.0,192.0,182.6072815534,1.0
1767154692290487,39,67,5335.0,2013,2013,2,391807,16232814020004,271067442489998,668295617126144,,0.25,0.25,0.25,0.25,0.25,48.0,192.0,191.0066666667,,,,194.372091875,48.59302296875,48.84573178946743,3406.25739680772,851.56434920193,855.9929237030516,1774.660103736822,443.6650259342055,445.97231324928987,6.0,24.0,23.6,9.0,4.2370628065974,1.05926570164935,1.0772193576095084,85.75136320402213,21.43784080100553,21.80119403492088,42.87568160201106,10.718920400502766,10.90059701746044,6.0,24.0,23.6,6.0,87.4230312081984,21.8557578020496,22.226194374965694,1769.3020952764705,442.3255238191176,449.82256659571283,884.6510476382352,221.1627619095588,224.91128329785641,10.0,40.0,39.3333333333,3.0,312.240572369388,78.060143092347,79.38319636509864,6319.248958639115,1579.8122396597787,1606.58871829808,3159.6244793195574,789.9061198298893,803.29435914904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.1,4178.13,2089.065,1.45,23527.845,11763.9225,2.0,8.0,7.933333333333,23.809879937,2025-01-13 08:44:42,2025-01-13 08:44:42,7,2,3,24,48.0,192.0,191.0066666667,0.25
1767154661290487,39,63,4687.0,2013,2013,1,391807,16233126020004,271082463489998,668295615126144,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,191.8285714286,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,23.9785714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,23.9785714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,39.9642857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.992857142857,28.08,2025-01-13 08:44:42,2025-01-13 08:44:42,7,2,6,24,192.0,192.0,191.8285714286,1.0
1767155868290487,39,73,4384.0,2013,2013,1,391907,16233044020004,271075011489998,780528280290487,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,180.8275641026,,,,87.46744134375,87.46744134375,92.87161955284017,1404.335253843405,1404.335253843405,1491.1021451630165,718.5922910468131,718.5922910468131,762.9905350200588,24.0,24.0,22.6153846154,22.0,2.5893161595873,2.5893161595873,2.747845720378359,70.72188534065758,70.72188534065758,75.05179668804477,35.36094267032879,35.36094267032879,37.52589834402239,24.0,24.0,22.6153846154,3.0,10.9278789010248,10.9278789010248,11.596932711291624,298.4727051554982,298.4727051554982,316.7465442466511,149.2363525777491,149.2363525777491,158.37327212332556,40.0,40.0,37.6923076923,8.0,208.160381579592,208.160381579592,220.9048947375262,5685.475906073143,5685.475906073143,6033.566267669458,2842.7379530365715,2842.7379530365715,3016.783133834729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.05,2040.06,1020.03,1.0375,16457.96625,8228.983125,8.0,8.0,7.531676022454,32.132892594,2025-01-13 08:45:16,2025-01-13 08:45:17,7,2,2,24,192.0,192.0,180.8275641026,1.0
1767146931290487,39,75,4077.0,2013,2013,1,391507,16232736020004,271065215489998,389119453489998,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,191.763546798,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,23.9704433498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,23.9704433498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,39.9507389163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.990147783251,28.08,2025-01-13 08:41:55,2025-01-13 08:41:56,7,2,3,24,192.0,192.0,191.763546798,1.0
1767148627290487,39,75,4077.0,2013,2013,1,391607,16232736020004,271065215489998,480344576489998,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,191.8008298755,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,23.9751037344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,23.9751037344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,39.9585062241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.991701244813,28.08,2025-01-13 08:42:49,2025-01-13 08:42:50,7,2,3,24,192.0,192.0,191.8008298755,1.0
1767152050290487,39,75,4077.0,2013,2013,1,391707,16232736020004,271065215489998,539092537126144,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,191.8228782288,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,23.9778597786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,23.9778597786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,39.963099631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.992619926199,28.08,2025-01-13 08:43:44,2025-01-13 08:43:44,7,2,3,24,192.0,192.0,191.8228782288,1.0
